state,county,location,FIPS,county_gini,county_density,county_medianincome
South Dakota,Davison,"Davison, South Dakota",46035,0.445,17.63827458,60924
South Dakota,Day,"Day, South Dakota",46037,0.4234,2.066980814,56687
South Dakota,Deuel,"Deuel, South Dakota",46039,0.3872,2.669748283,63342
South Dakota,Dewey,"Dewey, South Dakota",46041,0.444,0.969075244,45120
South Dakota,Douglas,"Douglas, South Dakota",46043,0.4444,2.619910613,60711
South Dakota,Edmunds,"Edmunds, South Dakota",46045,0.4544,1.351037913,67142
South Dakota,Fall River,"Fall River, South Dakota",46047,0.4089,1.503231393,52113
South Dakota,Faulk,"Faulk, South Dakota",46049,0.4056,0.913249342,59970
South Dakota,Grant,"Grant, South Dakota",46051,0.4378,4.089097249,66697
South Dakota,Gregory,"Gregory, South Dakota",46053,0.454,1.598123783,45603
South Dakota,Haakon,"Haakon, South Dakota",46055,0.4856,0.44399115,54380
South Dakota,Hamlin,"Hamlin, South Dakota",46057,0.361,4.567135659,75467
South Dakota,Hand,"Hand, South Dakota",46059,0.4401,0.887149679,64118
South Dakota,Hanson,"Hanson, South Dakota",46061,0.355,3.018014667,79602
South Dakota,Harding,"Harding, South Dakota",46063,0.3177,0.189469124,58187
South Dakota,Hughes,"Hughes, South Dakota",46065,0.3946,9.172911312,72724
South Dakota,Hutchinson,"Hutchinson, South Dakota",46067,0.4339,3.47391294,60502
South Dakota,Hyde,"Hyde, South Dakota",46069,0.4089,0.597123449,60715
South Dakota,Jackson,"Jackson, South Dakota",46071,0.5295,0.680900107,39639
South Dakota,Jerauld,"Jerauld, South Dakota",46073,0.5353,1.488980595,67818
South Dakota,Jones,"Jones, South Dakota",46075,0.3368,0.292660933,53891
South Dakota,Kingsbury,"Kingsbury, South Dakota",46077,0.4433,2.304355281,60106
South Dakota,Lake,"Lake, South Dakota",46079,0.4498,8.624841137,67151
South Dakota,Lawrence,"Lawrence, South Dakota",46081,0.492,12.17782292,62652
South Dakota,Lincoln,"Lincoln, South Dakota",46083,0.4315,36.72729843,91352
South Dakota,Lyman,"Lyman, South Dakota",46085,0.4071,0.909680872,48076
South Dakota,Marshall,"Marshall, South Dakota",46091,0.457,2.255007832,62871
South Dakota,McCook,"McCook, South Dakota",46087,0.368,3.705658954,69208
South Dakota,McPherson,"McPherson, South Dakota",46089,0.5457,0.80301836,49970
South Dakota,Meade,"Meade, South Dakota",46093,0.3887,3.05060014,63475
South Dakota,Mellette,"Mellette, South Dakota",46095,0.4756,0.606918477,40223
South Dakota,Miner,"Miner, South Dakota",46097,0.3974,1.509411897,60032
South Dakota,Minnehaha,"Minnehaha, South Dakota",46099,0.423,89.3667699,73040
South Dakota,Moody,"Moody, South Dakota",46101,0.409,4.836466846,66527
South Dakota,Pennington,"Pennington, South Dakota",46103,0.4606,15.19701245,64387
South Dakota,Perkins,"Perkins, South Dakota",46105,0.4793,0.391014693,49810
South Dakota,Potter,"Potter, South Dakota",46107,0.4036,1.042891944,64542
South Dakota,Roberts,"Roberts, South Dakota",46109,0.4405,3.606617053,55666
South Dakota,Sanborn,"Sanborn, South Dakota",46111,0.4309,1.619700788,61286
South Dakota,Shannon,"Shannon, South Dakota",#N/A,#N/A,#N/A,#N/A
South Dakota,Spink,"Spink, South Dakota",46115,0.4592,1.68022014,62269
South Dakota,Stanley,"Stanley, South Dakota",46117,0.4357,0.801109688,73957
South Dakota,Sully,"Sully, South Dakota",46119,0.4441,0.51046981,62078
South Dakota,Todd,"Todd, South Dakota",46121,0.506,2.821118668,36362
South Dakota,Tripp,"Tripp, South Dakota",46123,0.4174,1.309309422,50688
South Dakota,Turner,"Turner, South Dakota",46125,0.4331,5.17085459,66854
South Dakota,Union,"Union, South Dakota",46127,0.4628,12.71833634,87314
South Dakota,Walworth,"Walworth, South Dakota",46129,0.4552,3.002112486,53162
South Dakota,Yankton,"Yankton, South Dakota",46135,0.4118,16.82898322,65826
South Dakota,Ziebach,"Ziebach, South Dakota",46137,0.5439,0.553981829,37066
Tennessee,Anderson,"Anderson, Tennessee",47001,0.4534,86.76335586,58633
Tennessee,Bedford,"Bedford, Tennessee",47003,0.4249,38.76843022,55420
Tennessee,Benton,"Benton, Tennessee",47005,0.4595,15.77676934,45165
Tennessee,Bledsoe,"Bledsoe, Tennessee",47007,0.4583,13.87184444,44867
Tennessee,Blount,"Blount, Tennessee",47009,0.4324,88.74484763,62724
Tennessee,Bradley,"Bradley, Tennessee",47011,0.4419,122.7931096,56273
Tennessee,Campbell,"Campbell, Tennessee",47013,0.4436,31.91258985,44325
Tennessee,Cannon,"Cannon, Tennessee",47015,0.4473,20.314177,53093
Tennessee,Carroll,"Carroll, Tennessee",47017,0.4642,18.10034868,45997
Tennessee,Carter,"Carter, Tennessee",47019,0.4443,63.80119171,45293
Tennessee,Cheatham,"Cheatham, Tennessee",47021,0.3917,50.96936621,75162
Tennessee,Chester,"Chester, Tennessee",47023,0.4098,23.17400182,51615
Tennessee,Claiborne,"Claiborne, Tennessee",47025,0.4587,28.08523655,43331
Tennessee,Clay,"Clay, Tennessee",47027,0.4864,12.54598431,39770
Tennessee,Cocke,"Cocke, Tennessee",47029,0.4489,31.30451466,40572
Tennessee,Coffee,"Coffee, Tennessee",47031,0.435,49.08221218,55070
Tennessee,Crockett,"Crockett, Tennessee",47033,0.4388,21.08128157,50792
Tennessee,Cumberland,"Cumberland, Tennessee",47035,0.4178,33.24205865,52000
Tennessee,Davidson,"Davidson, Tennessee",47037,0.4901,524.5397733,65463
Tennessee,Decatur,"Decatur, Tennessee",47039,0.4958,13.51043522,48292
Tennessee,DeKalb,"DeKalb, Tennessee",47041,0.4505,24.86317869,45612
Tennessee,Dickson,"Dickson, Tennessee",47043,0.4325,40.97315977,61219
Tennessee,Dyer,"Dyer, Tennessee",47045,0.5504,28.31771478,51499
Tennessee,Fayette,"Fayette, Tennessee",47047,0.4606,21.74475872,70943
Tennessee,Fentress,"Fentress, Tennessee",47049,0.4137,13.93374432,41469
Tennessee,Franklin,"Franklin, Tennessee",47051,0.4767,28.90574331,57723
Tennessee,Gibson,"Gibson, Tennessee",47053,0.4462,31.50016988,51280
Tennessee,Giles,"Giles, Tennessee",47055,0.4466,18.43323706,55468
Tennessee,Grainger,"Grainger, Tennessee",47057,0.4728,31.66712655,46983
Tennessee,Greene,"Greene, Tennessee",47059,0.4583,42.61423905,54166
Tennessee,Grundy,"Grundy, Tennessee",47061,0.4273,14.27992675,41266
Tennessee,Hamblen,"Hamblen, Tennessee",47063,0.4545,152.6789637,48483
Tennessee,Hamilton,"Hamilton, Tennessee",47065,0.4901,254.5437533,65689
Tennessee,Hancock,"Hancock, Tennessee",47067,0.5585,11.43594269,34055
Tennessee,Hardeman,"Hardeman, Tennessee",47069,0.4493,14.78043343,44314
Tennessee,Hardin,"Hardin, Tennessee",47071,0.4638,17.23497927,50309
Tennessee,Hawkins,"Hawkins, Tennessee",47073,0.4471,44.71150082,49873
Tennessee,Haywood,"Haywood, Tennessee",47075,0.4826,12.87641416,42634
Tennessee,Henderson,"Henderson, Tennessee",47077,0.4327,20.68507097,53282
Tennessee,Henry,"Henry, Tennessee",47079,0.4455,22.18244473,45980
Tennessee,Hickman,"Hickman, Tennessee",47081,0.5168,15.55671412,50345
Tennessee,Houston,"Houston, Tennessee",47083,0.4851,15.7607149,48788
Tennessee,Humphreys,"Humphreys, Tennessee",47085,0.4263,13.32539223,55298
Tennessee,Jackson,"Jackson, Tennessee",47087,0.4503,14.53021139,43611
Tennessee,Jefferson,"Jefferson, Tennessee",47089,0.4294,74.77965723,50969
Tennessee,Johnson,"Johnson, Tennessee",47091,0.4671,23.01424116,42230
Tennessee,Knox,"Knox, Tennessee",47093,0.4793,346.4944717,64817
Tennessee,Lake,"Lake, Tennessee",47095,0.5346,17.52754715,29281
Tennessee,Lauderdale,"Lauderdale, Tennessee",47097,0.4221,21.51278869,42280
Tennessee,Lawrence,"Lawrence, Tennessee",47099,0.4665,26.86334744,49794
Tennessee,Lewis,"Lewis, Tennessee",47101,0.4286,16.36430177,50422
Tennessee,Lincoln,"Lincoln, Tennessee",47103,0.4291,22.82119849,52018
Tennessee,Loudon,"Loudon, Tennessee",47105,0.4446,86.91306118,72378
Tennessee,Macon,"Macon, Tennessee",47111,0.422,29.52488839,49357
Tennessee,Madison,"Madison, Tennessee",47113,0.4769,67.69833274,53954
Tennessee,Marion,"Marion, Tennessee",47115,0.4416,22.02068813,51898
Tennessee,Marshall,"Marshall, Tennessee",47117,0.4201,33.18345915,64710
Tennessee,Maury,"Maury, Tennessee",47119,0.4306,56.53325273,68425
Tennessee,McMinn,"McMinn, Tennessee",47107,0.4472,47.37264734,50480
Tennessee,McNairy,"McNairy, Tennessee",47109,0.4564,17.76912339,45083
Tennessee,Meigs,"Meigs, Tennessee",47121,0.4197,23.66849078,51337
Tennessee,Monroe,"Monroe, Tennessee",47123,0.4422,27.86336705,50364
Tennessee,Montgomery,"Montgomery, Tennessee",47125,0.4137,140.6349873,63593
Tennessee,Moore,"Moore, Tennessee",47127,0.4121,18.88941143,62609
Tennessee,Morgan,"Morgan, Tennessee",47129,0.4726,15.96817982,48122
Tennessee,Obion,"Obion, Tennessee",47131,0.4592,21.62768778,50021
Tennessee,Overton,"Overton, Tennessee",47133,0.4947,19.59880477,45793
Tennessee,Perry,"Perry, Tennessee",47135,0.5051,7.365577626,43998
Tennessee,Pickett,"Pickett, Tennessee",47137,0.4792,12.05364058,44566
Tennessee,Polk,"Polk, Tennessee",47139,0.457,14.90915689,50863
Tennessee,Putnam,"Putnam, Tennessee",47141,0.4489,73.5806145,52138
Tennessee,Rhea,"Rhea, Tennessee",47143,0.4368,39.94427257,50479
Tennessee,Roane,"Roane, Tennessee",47145,0.4861,56.61751473,56355
Tennessee,Robertson,"Robertson, Tennessee",47147,0.4171,56.21051169,67539
Tennessee,Rutherford,"Rutherford, Tennessee",47149,0.4115,191.4947533,77942
Tennessee,Scott,"Scott, Tennessee",47151,0.4357,15.92424879,40788
Tennessee,Sequatchie,"Sequatchie, Tennessee",47153,0.4336,21.39275549,55099
Tennessee,Sevier,"Sevier, Tennessee",47155,0.4522,62.74662472,51771
Tennessee,Shelby,"Shelby, Tennessee",47157,0.517,473.7972806,54931
Tennessee,Smith,"Smith, Tennessee",47159,0.4805,23.90357374,56567
Tennessee,Stewart,"Stewart, Tennessee",47161,0.4133,11.16966555,56764
Tennessee,Sullivan,"Sullivan, Tennessee",47163,0.4841,146.3852856,49489
Tennessee,Sumner,"Sumner, Tennessee",47165,0.4385,130.8924075,71268
Tennessee,Tipton,"Tipton, Tennessee",47167,0.4322,51.75439917,62814
Tennessee,Trousdale,"Trousdale, Tennessee",47169,0.3913,32.32553571,49014
Tennessee,Unicoi,"Unicoi, Tennessee",47171,0.4415,36.8953964,44971
Tennessee,Union,"Union, Tennessee",47173,0.4502,33.31807577,51102
Tennessee,Van Buren,"Van Buren, Tennessee",47175,0.4095,8.054876905,45565
Tennessee,Warren,"Warren, Tennessee",47177,0.4578,36.09968672,48444
Tennessee,Washington,"Washington, Tennessee",47179,0.492,150.253193,56071
Tennessee,Wayne,"Wayne, Tennessee",47181,0.4431,8.756484006,47563
Tennessee,Weakley,"Weakley, Tennessee",47183,0.4657,22.37098228,44799
Tennessee,White,"White, Tennessee",47185,0.4386,27.2449927,45239
Tennessee,Williamson,"Williamson, Tennessee",47187,0.4421,144.8367408,123474
Tennessee,Wilson,"Wilson, Tennessee",47189,0.4398,89.69051632,82489
Texas,Anderson,"Anderson, Texas",48001,0.4295,21.02428029,54515
Texas,Andrews,"Andrews, Texas",48003,0.4602,4.584174535,70005
Texas,Angelina,"Angelina, Texas",48005,0.4306,42.39912091,50620
Texas,Aransas,"Aransas, Texas",48007,0.5371,37.93324765,55435
Texas,Archer,"Archer, Texas",48009,0.4721,3.756773403,69286
Texas,Armstrong,"Armstrong, Texas",48011,0.3707,0.813732656,64401
Texas,Atascosa,"Atascosa, Texas",48013,0.4298,15.45876401,57905
Texas,Austin,"Austin, Texas",48015,0.4222,17.65700997,68150
Texas,Bailey,"Bailey, Texas",48017,0.4267,3.311160591,47375
Texas,Bandera,"Bandera, Texas",48019,0.4381,10.62300586,69051
Texas,Bastrop,"Bastrop, Texas",48021,0.4055,35.89726414,72809
Texas,Baylor,"Baylor, Texas",48023,0.4672,1.598298298,45408
Texas,Bee,"Bee, Texas",48025,0.4747,14.33935601,45431
Texas,Bell,"Bell, Texas",48027,0.4412,125.6914911,58878
Texas,Bexar,"Bexar, Texas",48029,0.4654,599.5581109,63014
Texas,Blanco,"Blanco, Texas",48031,0.4619,6.14007402,69247
Texas,Borden,"Borden, Texas",48033,0.4377,0.286099512,69744
Texas,Bosque,"Bosque, Texas",48035,0.4069,7.118088885,56041
Texas,Bowie,"Bowie, Texas",48037,0.4845,40.94769801,52934
Texas,Brazoria,"Brazoria, Texas",48039,0.4167,100.3298284,82165
Texas,Brazos,"Brazos, Texas",48041,0.5172,144.5413721,50494
Texas,Brewster,"Brewster, Texas",48043,0.4608,0.575429251,51197
Texas,Briscoe,"Briscoe, Texas",48045,0.4787,0.663237203,49905
Texas,Brooks,"Brooks, Texas",48047,0.5142,2.938676197,33460
Texas,Brown,"Brown, Texas",48049,0.4685,15.46694199,48803
Texas,Burleson,"Burleson, Texas",48051,0.4341,10.46523905,57469
Texas,Burnet,"Burnet, Texas",48053,0.4369,17.76606423,72510
Texas,Caldwell,"Caldwell, Texas",48055,0.4296,29.3176956,60063
Texas,Calhoun,"Calhoun, Texas",48057,0.4106,16.61223705,70662
Texas,Callahan,"Callahan, Texas",48059,0.4002,5.911486775,56708
Texas,Cameron,"Cameron, Texas",48061,0.4697,182.7492668,46436
Texas,Camp,"Camp, Texas",48063,0.4628,25.26018797,51024
Texas,Carson,"Carson, Texas",48065,0.4051,2.530841245,66548
Texas,Cass,"Cass, Texas",48067,0.4319,12.39828554,42896
Texas,Castro,"Castro, Texas",48069,0.4193,3.361391124,62236
Texas,Chambers,"Chambers, Texas",48071,0.4418,26.05167617,89767
Texas,Cherokee,"Cherokee, Texas",48073,0.4335,19.03201416,48664
Texas,Childress,"Childress, Texas",48075,0.4307,4.005643982,42758
Texas,Clay,"Clay, Texas",48077,0.3985,3.683503049,60973
Texas,Cochran,"Cochran, Texas",48079,0.4878,1.446608613,42274
Texas,Coke,"Coke, Texas",48081,0.4608,1.387051036,46767
Texas,Coleman,"Coleman, Texas",48083,0.4418,2.565322929,42253
Texas,Collin,"Collin, Texas",48085,0.4319,433.4078589,102119
Texas,Collingsworth,"Collingsworth, Texas",48087,0.5185,1.259485062,45734
Texas,Colorado,"Colorado, Texas",48089,0.4922,8.452333459,62004
Texas,Comal,"Comal, Texas",48091,0.4397,93.22629951,93487
Texas,Comanche,"Comanche, Texas",48093,0.4263,5.556312873,49076
Texas,Concho,"Concho, Texas",48095,0.4149,1.661359051,48563
Texas,Cooke,"Cooke, Texas",48097,0.4412,17.46488577,58060
Texas,Coryell,"Coryell, Texas",48099,0.404,27.66384138,59718
Texas,Cottle,"Cottle, Texas",48101,0.4899,0.695835228,44590
Texas,Crane,"Crane, Texas",48103,0.3802,2.379852022,63555
Texas,Crockett,"Crockett, Texas",48105,0.337,0.499660631,53159
Texas,Crosby,"Crosby, Texas",48107,0.5393,2.513828595,42728
Texas,Culberson,"Culberson, Texas",48109,0.4077,0.226972575,48217
Texas,Dallam,"Dallam, Texas",48111,0.5141,1.86047344,70895
Texas,Dallas,"Dallas, Texas",48113,0.491,1145.193915,63549
Texas,Dawson,"Dawson, Texas",48115,0.4991,5.559697453,43627
Texas,Deaf Smith,"Deaf Smith, Texas",48117,0.4183,4.874959015,50967
Texas,Delta,"Delta, Texas",48119,0.4452,7.839840233,50329
Texas,Denton,"Denton, Texas",48121,0.4293,354.6578718,98027
Texas,DeWitt,"DeWitt, Texas",48123,0.4898,8.680091237,54279
Texas,Dickens,"Dickens, Texas",48125,0.49,0.94885164,42690
Texas,Dimmit,"Dimmit, Texas",48127,0.5118,3.098092379,41838
Texas,Donley,"Donley, Texas",48129,0.4188,1.41085255,44353
Texas,Duval,"Duval, Texas",48131,0.4418,2.444519895,37921
Texas,Eastland,"Eastland, Texas",48133,0.5147,7.613648639,47526
Texas,Ector,"Ector, Texas",48135,0.4446,68.09470609,58389
Texas,Edwards,"Edwards, Texas",48137,0.4902,0.374640418,47573
Texas,El Paso,"El Paso, Texas",48141,0.4681,319.2109187,50983
Texas,Ellis,"Ellis, Texas",48139,0.4083,69.67134826,87698
Texas,Erath,"Erath, Texas",48143,0.4794,14.78639166,51964
Texas,Falls,"Falls, Texas",48145,0.522,8.72565312,46173
Texas,Fannin,"Fannin, Texas",48147,0.4843,14.81199977,56794
Texas,Fayette,"Fayette, Texas",48149,0.4788,10.18880085,64711
Texas,Fisher,"Fisher, Texas",48151,0.4218,1.667760396,51362
Texas,Floyd,"Floyd, Texas",48153,0.4232,2.285147416,43855
Texas,Foard,"Foard, Texas",48155,0.4946,0.771769618,42616
Texas,Fort Bend,"Fort Bend, Texas",48157,0.4263,331.3226402,98070
Texas,Franklin,"Franklin, Texas",48159,0.4572,14.49827658,51885
Texas,Freestone,"Freestone, Texas",48161,0.4513,8.669729906,48397
Texas,Frio,"Frio, Texas",48163,0.4905,6.606140452,47833
Texas,Gaines,"Gaines, Texas",48165,0.4362,5.222423619,58712
Texas,Galveston,"Galveston, Texas",48167,0.4544,333.2739017,77627
Texas,Garza,"Garza, Texas",48169,0.3758,2.717453742,43890
Texas,Gillespie,"Gillespie, Texas",48171,0.4788,9.562453834,71594
Texas,Glasscock,"Glasscock, Texas",48173,0.478,0.613325116,116958
Texas,Goliad,"Goliad, Texas",48175,0.5013,3.412790481,58937
Texas,Gonzales,"Gonzales, Texas",48177,0.4755,7.48071221,48164
Texas,Gray,"Gray, Texas",48179,0.4877,9.458934503,45530
Texas,Grayson,"Grayson, Texas",48181,0.4376,53.21147867,62678
Texas,Gregg,"Gregg, Texas",48183,0.4628,174.4136949,57608
Texas,Grimes,"Grimes, Texas",48185,0.4707,13.54723861,52540
Texas,Guadalupe,"Guadalupe, Texas",48187,0.3945,84.21585377,80145
Texas,Hale,"Hale, Texas",48189,0.4385,13.10974838,47373
Texas,Hall,"Hall, Texas",48191,0.4896,1.343394301,34766
Texas,Hamilton,"Hamilton, Texas",48193,0.4938,3.81938413,53759
Texas,Hansford,"Hansford, Texas",48195,0.4101,2.328425389,57692
Texas,Hardeman,"Hardeman, Texas",48197,0.4126,2.195144099,45677
Texas,Hardin,"Hardin, Texas",48199,0.4282,24.44235616,67183
Texas,Harris,"Harris, Texas",48201,0.4968,1042.130651,63539
Texas,Harrison,"Harrison, Texas",48203,0.465,28.59227683,56645
Texas,Hartley,"Hartley, Texas",48205,0.367,1.523068328,71332
Texas,Haskell,"Haskell, Texas",48207,0.5581,2.483429755,43546
Texas,Hays,"Hays, Texas",48209,0.4496,116.2599464,79336
Texas,Hemphill,"Hemphill, Texas",48211,0.5042,1.730094947,65387
Texas,Henderson,"Henderson, Texas",48213,0.4862,35.55360591,50348
Texas,Hidalgo,"Hidalgo, Texas",48215,0.4785,208.7663614,44260
Texas,Hill,"Hill, Texas",48217,0.4419,14.25411078,52495
Texas,Hockley,"Hockley, Texas",48219,0.4311,9.844759073,51078
Texas,Hood,"Hood, Texas",48221,0.4474,52.22105783,68911
Texas,Hopkins,"Hopkins, Texas",48223,0.4511,18.23601667,56680
Texas,Houston,"Houston, Texas",48225,0.4952,7.199788203,45603
Texas,Howard,"Howard, Texas",48227,0.4315,15.71641016,55842
Texas,Hudspeth,"Hudspeth, Texas",48229,0.4259,0.346184877,38904
Texas,Hunt,"Hunt, Texas",48231,0.4423,42.3401085,58326
Texas,Hutchinson,"Hutchinson, Texas",48233,0.4129,9.385191216,56646
Texas,Irion,"Irion, Texas",48235,0.4611,0.559576955,69966
Texas,Jack,"Jack, Texas",48237,0.4565,3.747684856,51846
Texas,Jackson,"Jackson, Texas",48239,0.3893,6.898648982,60666
Texas,Jasper,"Jasper, Texas",48241,0.5102,14.60405643,50038
Texas,Jeff Davis,"Jeff Davis, Texas",48243,0.4838,0.380892481,56149
Texas,Jefferson,"Jefferson, Texas",48245,0.4798,112.4375645,55575
Texas,Jim Hogg,"Jim Hogg, Texas",48247,0.4182,1.79496563,37454
Texas,Jim Wells,"Jim Wells, Texas",48249,0.4614,18.38288464,43852
Texas,Johnson,"Johnson, Texas",48251,0.3988,87.08339862,76226
Texas,Jones,"Jones, Texas",48253,0.4019,8.270735221,52288
Texas,Karnes,"Karnes, Texas",48255,0.5298,7.947796386,48470
Texas,Kaufman,"Kaufman, Texas",48257,0.4032,58.80985742,73660
Texas,Kendall,"Kendall, Texas",48259,0.4766,24.46863361,102832
Texas,Kenedy,"Kenedy, Texas",48261,0.2493,0.157516767,42379
Texas,Kent,"Kent, Texas",48263,0.3649,0.32043027,54154
Texas,Kerr,"Kerr, Texas",48265,0.4598,17.97486233,60834
Texas,Kimble,"Kimble, Texas",48267,0.5124,1.360478719,48671
Texas,King,"King, Texas",48269,0.4707,0.096645027,74890
Texas,Kinney,"Kinney, Texas",48271,0.3765,1.043285525,50567
Texas,Kleberg,"Kleberg, Texas",48273,0.4748,13.76736154,49226
Texas,Knox,"Knox, Texas",48275,0.4103,1.694423633,45558
Texas,La Salle,"La Salle, Texas",48283,0.4203,1.924142838,40549
Texas,Lamar,"Lamar, Texas",48277,0.4601,21.08113447,50787
Texas,Lamb,"Lamb, Texas",48279,0.4371,5.038949878,48981
Texas,Lampasas,"Lampasas, Texas",48281,0.3904,11.17941385,64401
Texas,Lavaca,"Lavaca, Texas",48285,0.4454,7.939765127,54421
Texas,Lee,"Lee, Texas",48287,0.3986,10.40507438,59469
Texas,Leon,"Leon, Texas",48289,0.4983,6.151550137,51582
Texas,Liberty,"Liberty, Texas",48291,0.4374,27.28547422,57174
Texas,Limestone,"Limestone, Texas",48293,0.4401,10.02749114,50381
Texas,Lipscomb,"Lipscomb, Texas",48295,0.4369,1.436825191,64249
Texas,Live Oak,"Live Oak, Texas",48297,0.4545,4.502010534,52910
Texas,Llano,"Llano, Texas",48299,0.528,8.531804258,61037
Texas,Loving,"Loving, Texas",48301,0.5695,0.058883634,100917
Texas,Lubbock,"Lubbock, Texas",48303,0.4847,129.959318,57270
Texas,Lynn,"Lynn, Texas",48305,0.4641,2.514367513,50374
Texas,Madison,"Madison, Texas",48313,0.4153,11.70405069,48251
Texas,Marion,"Marion, Texas",48315,0.4896,10.22113762,43178
Texas,Martin,"Martin, Texas",48317,0.4632,2.369051671,69505
Texas,Mason,"Mason, Texas",48319,0.4535,1.729660721,56690
Texas,Matagorda,"Matagorda, Texas",48321,0.4722,12.98070098,50054
Texas,Maverick,"Maverick, Texas",48323,0.4558,17.49341839,41815
Texas,McCulloch,"McCulloch, Texas",48307,0.4267,2.934171152,43525
Texas,McLennan,"McLennan, Texas",48309,0.4765,92.48574837,58524
Texas,McMullen,"McMullen, Texas",48311,0.4969,0.224249738,63120
Texas,Medina,"Medina, Texas",48325,0.4412,14.37193047,62907
Texas,Menard,"Menard, Texas",48327,0.4879,0.908725915,41507
Texas,Midland,"Midland, Texas",48329,0.4629,70.4197335,84837
Texas,Milam,"Milam, Texas",48331,0.4724,9.364422736,53320
Texas,Mills,"Mills, Texas",48333,0.4641,2.529585275,54948
Texas,Mitchell,"Mitchell, Texas",48335,0.454,3.626715415,44476
Texas,Montague,"Montague, Texas",48337,0.4202,8.050071102,54988
Texas,Montgomery,"Montgomery, Texas",48339,0.4702,205.3210869,87831
Texas,Moore,"Moore, Texas",48341,0.3872,9.355820427,61833
Texas,Morris,"Morris, Texas",48343,0.4109,19.03626021,44957
Texas,Motley,"Motley, Texas",48345,0.4243,0.451040297,47835
Texas,Nacogdoches,"Nacogdoches, Texas",48347,0.5237,26.74120542,46970
Texas,Navarro,"Navarro, Texas",48349,0.4505,18.57904398,51015
Texas,Newton,"Newton, Texas",48351,0.4847,5.812971257,44030
Texas,Nolan,"Nolan, Texas",48353,0.4955,6.335990177,44342
Texas,Nueces,"Nueces, Texas",48355,0.4618,166.0286344,59337
Texas,Ochiltree,"Ochiltree, Texas",48357,0.4082,4.353767497,60914
Texas,Oldham,"Oldham, Texas",48359,0.4237,0.537781448,62868
Texas,Orange,"Orange, Texas",48361,0.4405,97.22158024,65908
Texas,Palo Pinto,"Palo Pinto, Texas",48363,0.4395,11.47789183,57580
Texas,Panola,"Panola, Texas",48365,0.4672,11.15446361,54244
Texas,Parker,"Parker, Texas",48367,0.4225,55.47078511,85613
Texas,Parmer,"Parmer, Texas",48369,0.4013,4.318567289,56632
Texas,Pecos,"Pecos, Texas",48371,0.4983,1.280324847,49291
Texas,Polk,"Polk, Texas",48373,0.4437,17.47321699,50827
Texas,Potter,"Potter, Texas",48375,0.4873,51.38693315,45904
Texas,Presidio,"Presidio, Texas",48377,0.5744,0.713365951,39791
Texas,Rains,"Rains, Texas",48379,0.4785,19.30569599,57294
Texas,Randall,"Randall, Texas",48381,0.4377,56.08887126,72082
Texas,Reagan,"Reagan, Texas",48383,0.3694,1.23256881,65162
Texas,Real,"Real, Texas",48385,0.497,1.871535184,46907
Texas,Red River,"Red River, Texas",48387,0.4468,4.540197664,46134
Texas,Reeves,"Reeves, Texas",48389,0.4462,2.215943729,46275
Texas,Refugio,"Refugio, Texas",48391,0.4368,3.626076071,46695
Texas,Roberts,"Roberts, Texas",48393,0.4117,0.369782546,73224
Texas,Robertson,"Robertson, Texas",48395,0.4634,7.626248593,50816
Texas,Rockwall,"Rockwall, Texas",48397,0.4144,284.441672,120696
Texas,Runnels,"Runnels, Texas",48399,0.4359,3.787295325,48190
Texas,Rusk,"Rusk, Texas",48401,0.4581,22.3942854,53186
Texas,Sabine,"Sabine, Texas",48403,0.5439,8.211989701,46233
Texas,San Augustine,"San Augustine, Texas",48405,0.4617,6.058665011,43335
Texas,San Jacinto,"San Jacinto, Texas",48407,0.4485,18.86888102,52302
Texas,San Patricio,"San Patricio, Texas",48409,0.462,37.33092318,58227
Texas,San Saba,"San Saba, Texas",48411,0.4329,2.027582768,45437
Texas,Schleicher,"Schleicher, Texas",48413,0.4007,0.901740597,52408
Texas,Scurry,"Scurry, Texas",48415,0.4182,7.351102282,49727
Texas,Shackelford,"Shackelford, Texas",48417,0.466,1.398232697,61351
Texas,Shelby,"Shelby, Texas",48419,0.4656,12.36456287,43244
Texas,Sherman,"Sherman, Texas",48421,0.5881,1.279149414,62557
Texas,Smith,"Smith, Texas",48423,0.4646,94.28252666,62903
Texas,Somervell,"Somervell, Texas",48425,0.3964,18.10375235,68280
Texas,Starr,"Starr, Texas",48427,0.5075,20.16843813,33535
Texas,Stephens,"Stephens, Texas",48429,0.4869,4.0353116,46064
Texas,Sterling,"Sterling, Texas",48431,0.4067,0.47706198,69212
Texas,Stonewall,"Stonewall, Texas",48433,0.4059,0.583590686,49813
Texas,Sutton,"Sutton, Texas",48435,0.3968,1.026376474,59905
Texas,Swisher,"Swisher, Texas",48437,0.4513,3.246146702,45509
Texas,Tarrant,"Tarrant, Texas",48439,0.4543,903.0520092,71399
Texas,Taylor,"Taylor, Texas",48441,0.4505,57.50100154,53820
Texas,Terrell,"Terrell, Texas",48443,0.3562,0.14114406,44343
Texas,Terry,"Terry, Texas",48445,0.4509,5.47981911,42225
Texas,Throckmorton,"Throckmorton, Texas",48447,0.4968,0.662999944,46253
Texas,Titus,"Titus, Texas",48449,0.4198,31.1215268,49513
Texas,Tom Green,"Tom Green, Texas",48451,0.4505,29.7988409,60750
Texas,Travis,"Travis, Texas",48453,0.477,468.3628628,84519
Texas,Trinity,"Trinity, Texas",48455,0.4612,8.107741185,46569
